Posted On,BHK,Size,Bathroom,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Level,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2022-06-27,4,3200.0,4,False,False,24,24.0,True,False,False,False,False,False,True,True,False
2022-06-01,2,600.0,2,False,True,2,2.0,False,True,False,False,True,False,False,True,False
2022-06-10,2,740.0,2,False,True,1,2.0,False,True,True,False,False,False,False,False,True
2022-07-08,4,3000.0,4,True,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-05-12,2,650.0,2,False,True,2,3.0,False,True,False,False,True,False,False,False,True
2022-06-20,2,1000.0,2,True,False,0,2.0,True,False,False,False,False,False,False,True,False
2022-06-13,2,1100.0,2,True,False,3,5.0,True,False,False,False,True,False,False,True,False
2022-05-27,2,1200.0,2,True,False,0,1.0,True,False,False,False,False,False,False,True,False
2022-06-14,2,600.0,2,False,True,2,2.0,False,True,True,False,False,False,False,True,False
2022-06-25,3,1120.0,2,True,False,1,4.0,False,True,True,False,False,False,False,True,False
2022-07-04,2,1200.0,2,True,False,2,3.0,False,True,False,False,False,False,False,True,False
2022-05-19,2,1100.0,2,False,False,3,4.0,True,False,False,False,False,False,False,False,False
2022-06-30,3,1325.0,2,True,False,1,10.0,True,False,False,False,False,False,False,True,False
2022-05-28,4,2200.0,4,False,False,6,10.0,True,False,False,False,False,False,True,True,False
2022-05-12,2,1000.0,2,False,True,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-04,1,400.0,1,True,False,0,2.0,True,False,False,False,False,True,False,False,False
2022-06-03,1,600.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-05-31,1,250.0,1,False,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-05-17,2,750.0,2,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-17,1,240.0,1,False,True,0,4.0,True,False,False,False,False,True,False,False,False
2022-07-06,3,900.0,3,True,False,3,4.0,True,False,False,True,False,False,False,False,False
2022-07-02,4,1600.0,4,False,True,2,5.0,False,True,False,False,True,False,False,True,False
2022-07-03,2,500.0,2,True,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-06-02,2,450.0,1,False,True,1,3.0,True,False,False,True,False,False,False,True,False
2022-05-27,2,600.0,1,True,False,2,3.0,False,True,False,False,False,False,False,True,False
2022-06-16,3,1100.0,3,False,True,3,5.0,False,True,False,False,False,False,False,False,True
2022-06-20,3,1050.0,3,False,True,12,13.0,True,False,False,False,False,False,True,False,False
2022-05-25,3,868.0,3,False,True,9,21.0,True,False,False,False,False,False,True,False,True
2022-06-06,2,1000.0,3,True,False,1,2.0,False,True,False,False,True,False,False,True,False
2022-05-26,1,550.0,1,False,True,0,4.0,True,False,False,False,False,False,True,True,False
2022-05-23,1,250.0,1,False,True,0,2.0,False,True,False,False,False,False,False,True,False
2022-07-07,1,400.0,1,True,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-05-01,3,1000.0,3,False,True,1,3.0,True,False,True,False,False,False,False,False,False
2022-06-04,1,495.0,2,False,False,5,7.0,False,True,False,False,False,False,True,True,False
2022-06-02,3,1700.0,3,True,False,1,3.0,True,False,False,False,False,True,False,False,False
2022-05-14,1,400.0,1,False,False,2,3.0,True,False,False,True,False,False,False,False,False
2022-05-27,2,65.0,1,False,True,0,4.0,False,True,False,True,False,False,False,True,False
2022-05-27,1,500.0,1,False,True,2,3.0,True,False,False,False,False,False,False,True,False
2022-07-01,3,1050.0,2,False,True,0,4.0,True,False,False,True,False,False,False,False,True
2022-06-24,2,500.0,1,True,False,1,2.0,True,False,False,False,False,False,False,True,False
2022-06-20,2,800.0,2,True,False,1,4.0,False,True,False,False,False,False,False,True,False
2022-06-23,2,750.0,2,False,True,2,7.0,True,False,False,False,False,False,True,False,False
2022-07-05,3,1800.0,4,True,False,2,2.0,True,False,False,False,True,False,False,True,False
2022-06-10,2,850.0,2,True,False,1,3.0,False,True,True,False,False,False,False,True,False
2022-06-03,1,400.0,1,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-05-14,2,800.0,2,False,True,1,1.0,False,True,False,False,False,True,False,True,False
2022-06-10,3,1500.0,3,False,True,2,4.0,True,False,True,False,False,False,False,False,False
2022-05-29,1,500.0,1,True,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-06-12,2,650.0,3,False,False,0,3.0,True,False,False,False,False,False,True,False,False
2022-05-17,3,920.0,3,False,True,14,21.0,True,False,False,False,False,False,True,True,False
2022-05-25,2,600.0,2,True,False,5,7.0,True,False,False,False,False,False,True,False,False
2022-04-29,1,600.0,1,True,False,1,2.0,True,False,False,False,False,False,False,True,False
2022-06-26,1,400.0,1,True,False,2,4.0,True,False,False,False,False,False,False,True,False
2022-05-31,1,200.0,1,True,False,0,4.0,False,True,False,False,False,False,False,True,False
2022-05-05,1,700.0,1,True,False,2,3.0,True,False,False,False,False,False,False,True,False
2022-07-06,2,1100.0,2,True,False,2,4.0,False,True,False,False,True,False,False,True,False
2022-04-23,2,650.0,1,False,True,1,2.0,False,True,False,False,False,True,False,True,False
2022-05-14,1,650.0,1,True,False,0,1.0,True,False,False,False,False,False,False,True,False
2022-06-18,1,340.0,1,False,True,13,23.0,True,False,False,False,False,False,True,True,False
2022-06-25,2,1000.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False
2022-04-29,2,500.0,1,True,False,1,2.0,False,True,False,True,False,False,False,True,False
2022-06-20,2,900.0,2,False,False,8,36.0,True,False,False,False,False,False,True,False,True
2022-05-28,1,200.0,1,False,False,4,4.0,False,True,False,True,False,False,False,True,False
2022-06-14,2,1140.0,2,False,False,0,5.0,False,True,False,False,True,False,False,True,False
2022-07-05,1,800.0,1,False,True,1,1.0,False,True,False,False,False,False,False,True,False
2022-06-27,1,680.0,4,False,False,5,7.0,False,True,False,False,False,False,True,True,False
2022-06-24,1,500.0,1,False,True,1,3.0,False,True,False,False,False,True,False,True,False
2022-06-17,3,1400.0,3,True,False,12,13.0,True,False,True,False,False,False,False,False,True
2022-06-11,2,831.0,2,False,True,16,22.0,True,False,False,False,False,False,True,False,True
2022-05-23,2,650.0,2,True,False,2,4.0,False,True,False,False,False,False,False,True,False
2022-05-09,3,1800.0,3,True,False,2,5.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,1000.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False
2022-05-23,3,2000.0,2,True,False,1,3.0,True,False,False,True,False,False,False,True,False
2022-05-14,2,700.0,2,False,True,5,8.0,True,False,False,False,False,False,True,False,True
2022-07-09,3,140.0,2,True,False,0,3.0,True,False,False,True,False,False,False,False,False
2022-06-04,1,460.0,1,True,False,3,5.0,True,False,False,False,False,False,False,True,False
2022-07-07,3,240.0,3,False,True,1,4.0,True,False,False,True,False,False,False,True,False
2022-05-20,1,625.0,1,True,False,4,10.0,False,True,True,False,False,False,False,True,False
2022-06-01,2,1200.0,2,False,True,1,1.0,False,True,True,False,False,False,False,True,False
2022-05-06,1,600.0,1,False,False,0,4.0,False,True,False,False,True,False,False,True,False
2022-06-29,2,1075.0,2,True,False,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-20,2,1200.0,2,True,False,0,1.0,False,True,False,False,False,False,False,True,False
2022-04-29,3,800.0,1,False,True,0,4.0,True,False,False,False,False,True,False,True,False
2022-05-18,3,1250.0,3,False,True,3,4.0,True,False,False,True,False,False,False,True,False
2022-06-29,1,400.0,1,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-07-09,2,750.0,2,True,False,1,7.0,True,False,False,False,False,False,True,False,False
2022-06-21,3,1800.0,4,True,False,3,7.0,True,False,False,False,False,False,True,True,False
2022-06-27,2,550.0,2,True,False,0,2.0,True,False,False,False,False,True,False,False,True
2022-07-06,2,590.0,2,True,False,0,3.0,True,False,True,False,False,False,False,True,False
2022-06-11,2,1100.0,2,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-05-23,1,200.0,1,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-06-25,3,1250.0,2,True,False,2,3.0,False,True,True,False,False,False,False,True,False
2022-05-27,2,800.0,2,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-04,2,1200.0,2,True,False,0,12.0,True,False,False,False,False,False,False,True,False
2022-07-04,1,472.0,2,True,False,13,14.0,True,False,False,False,False,False,True,False,False
2022-06-20,2,810.0,1,True,False,0,2.0,False,True,False,False,False,False,False,True,False
2022-06-29,2,500.0,1,False,True,1,3.0,False,True,False,True,False,False,False,True,False
2022-07-01,1,230.0,1,False,True,0,3.0,False,True,False,False,False,True,False,True,False
2022-06-29,2,1250.0,2,False,True,1,4.0,False,True,False,False,True,False,False,True,False
2022-06-29,2,800.0,2,False,True,2,2.0,False,True,True,False,False,False,False,True,False
2022-06-15,2,700.0,2,False,True,15,28.0,True,False,False,False,False,False,True,False,False
2022-06-20,1,400.0,1,False,True,0,3.0,True,False,False,False,False,False,False,False,False
2022-07-01,2,980.0,2,False,True,1,4.0,False,True,True,False,False,False,False,True,False
2022-06-01,2,800.0,2,True,False,1,2.0,False,True,False,False,False,True,False,True,False
2022-07-06,2,900.0,2,True,False,3,3.0,False,True,True,False,False,False,False,True,False
2022-07-05,3,2671.0,3,True,False,2,14.0,True,False,False,False,True,False,False,False,True
2022-05-29,3,1480.0,3,False,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-07-06,4,1900.0,4,True,False,5,20.0,True,False,True,False,False,False,False,False,True
2022-07-08,3,1800.0,3,True,False,1,2.0,True,False,True,False,False,False,False,False,False
2022-06-06,2,1150.0,2,False,True,1,1.0,True,False,True,False,False,False,False,False,False
2022-05-20,2,730.0,2,True,False,2,3.0,False,True,True,False,False,False,False,True,False
2022-05-24,2,1000.0,1,True,False,0,2.0,False,True,False,False,False,False,False,True,False
2022-06-24,2,950.0,2,False,True,2,2.0,False,True,False,False,True,False,False,True,False
2022-06-23,1,377.0,2,False,True,3,23.0,False,True,False,False,False,False,True,True,False
2022-05-03,3,800.0,2,False,True,2,2.0,True,False,True,False,False,False,False,True,False
2022-06-18,2,850.0,2,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-06-08,2,1234.0,2,True,False,1,14.0,False,True,True,False,False,False,False,True,False
2022-06-10,2,1300.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False
2022-07-08,2,650.0,2,False,True,3,4.0,True,False,False,False,True,False,False,True,False
2022-07-04,2,90.0,2,True,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-04-28,1,560.0,2,True,False,3,7.0,False,True,False,False,False,False,True,False,False
2022-07-02,3,1400.0,3,False,True,4,8.0,True,False,False,False,False,False,True,True,False
2022-05-12,3,1500.0,2,False,False,0,2.0,True,False,False,False,False,True,False,False,False
2022-05-31,3,1200.0,3,True,False,60,66.0,True,False,False,False,False,False,True,True,False
2022-07-07,1,480.0,1,False,True,4,5.0,True,False,False,True,False,False,False,True,False
2022-06-28,2,2200.0,2,True,False,1,1.0,True,False,False,True,False,False,False,False,True
2022-05-23,1,550.0,1,True,False,1,2.0,False,True,False,False,False,True,False,True,False
2022-07-06,2,650.0,2,False,True,5,16.0,True,False,False,False,False,False,True,False,True
2022-05-06,3,1350.0,3,True,False,1,2.0,False,True,True,False,False,False,False,True,False
2022-07-01,3,1625.0,3,False,False,8,11.0,False,True,True,False,False,False,False,True,False
2022-06-18,1,360.0,1,True,False,-1,1.0,False,True,True,False,False,False,False,True,False
2022-06-17,3,1100.0,3,True,False,17,22.0,True,False,False,False,False,False,True,True,False
2022-06-25,3,1400.0,3,False,False,5,5.0,True,False,False,False,False,True,False,False,False
2022-05-17,2,1000.0,2,True,False,2,4.0,True,False,True,False,False,False,False,True,False
2022-05-31,2,1250.0,2,False,True,1,2.0,True,False,False,False,False,False,False,False,False
2022-04-30,3,1450.0,3,True,False,0,4.0,False,True,False,False,False,False,False,True,False
2022-07-06,3,1400.0,3,True,False,11,15.0,False,True,True,False,False,False,False,True,False
2022-07-09,4,1450.0,4,False,True,30,44.0,True,False,False,False,False,False,True,True,False
2022-04-28,2,600.0,2,True,False,2,3.0,False,True,False,False,False,False,False,True,False
2022-05-04,2,900.0,2,False,False,4,4.0,True,False,False,True,False,False,False,True,False
2022-06-04,3,1200.0,2,False,True,2,3.0,False,True,False,False,False,False,False,False,False
2022-06-29,2,900.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-07-08,1,700.0,1,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-06-20,1,400.0,1,False,True,1,1.0,True,False,False,False,False,False,False,True,False
2022-06-11,4,4000.0,5,True,False,3,4.0,True,False,False,True,False,False,False,True,False
2022-05-12,1,650.0,1,False,True,0,3.0,False,True,False,False,True,False,False,True,False
2022-06-26,2,800.0,2,False,True,0,3.0,True,False,False,False,False,True,False,False,False
2022-07-06,3,2405.0,3,True,False,10,14.0,False,True,False,False,True,False,False,False,False
2022-05-25,1,200.0,1,True,False,0,3.0,False,True,True,False,False,False,False,True,False
2022-05-01,2,1100.0,2,True,False,1,4.0,False,True,False,False,True,False,False,True,False
2022-05-10,3,125.0,2,True,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-07-04,2,826.0,2,True,False,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-17,2,1100.0,2,True,False,2,4.0,True,False,False,False,False,False,False,True,False
2022-06-28,3,1500.0,3,False,True,1,1.0,False,True,False,False,True,False,False,True,False
2022-07-05,3,1300.0,3,True,False,3,4.0,True,False,False,True,False,False,False,False,False
2022-06-30,2,800.0,2,True,False,1,2.0,False,True,True,False,False,False,False,False,True
2022-07-08,2,500.0,2,False,False,0,2.0,True,False,True,False,False,False,False,True,False
2022-05-20,2,730.0,1,False,True,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-29,1,400.0,1,False,True,1,2.0,False,True,False,False,True,False,False,True,False
2022-05-12,3,1300.0,2,True,False,3,3.0,False,True,False,False,True,False,False,False,False
2022-06-20,1,480.0,2,False,False,5,7.0,True,False,False,False,False,False,True,False,True
2022-06-10,3,1200.0,2,True,False,1,3.0,False,True,True,False,False,False,False,True,False
2022-05-23,2,650.0,2,False,True,3,5.0,True,False,False,False,True,False,False,True,False
2022-04-29,3,120.0,3,False,False,4,5.0,False,True,False,True,False,False,False,True,False
2022-06-15,3,1100.0,2,False,True,0,1.0,True,False,False,False,False,True,False,False,False
2022-06-25,2,1000.0,2,True,False,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-21,3,1275.0,2,False,True,4,5.0,True,False,False,False,True,False,False,True,False
2022-07-02,3,1100.0,2,True,False,1,10.0,True,False,False,False,True,False,False,True,False
2022-06-23,2,720.0,2,True,False,5,14.0,True,False,False,False,False,False,True,True,False
2022-05-31,2,695.0,1,True,False,4,7.0,True,False,False,False,False,False,True,True,False
2022-06-24,2,750.0,2,True,False,1,4.0,False,True,False,False,False,False,False,True,False
2022-06-30,2,680.0,2,False,True,5,14.0,True,False,False,False,False,False,True,True,False
2022-05-10,1,450.0,1,False,True,1,4.0,False,True,False,True,False,False,False,True,False
2022-05-27,3,1205.0,2,False,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-07-10,2,1100.0,2,True,False,5,5.0,True,False,False,False,True,False,False,True,False
2022-05-12,2,770.0,2,True,False,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-20,1,650.0,1,False,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-07-08,2,635.0,2,True,False,2,2.0,True,False,True,False,False,False,False,False,False
2022-06-14,1,225.0,1,True,False,0,2.0,True,False,False,True,False,False,False,True,False
2022-05-26,1,430.0,2,True,False,14,23.0,True,False,False,False,False,False,True,True,False
2022-05-25,3,1065.0,3,True,False,4,5.0,False,True,True,False,False,False,False,True,False
